date,result,fighter,fighter2,division,stance,stance2,method,total_comp_time,round,time,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,takedowns_accuracy,sig_strikes_accuracy,total_strikes_accuracy,head_strikes_accuracy,body_strikes_accuracy,leg_strikes_accuracy,distance_strikes_accuracy,clinch_strikes_accuracy,ground_strikes_accuracy,takedowns_def,sig_strikes_def,total_strikes_def,sub_attempts_per_min,takedowns_landed_per_min,takedowns_attempts_per_min,sig_strikes_landed_per_min,sig_strikes_attempts_per_min,total_strikes_landed_per_min,total_strikes_attempts_per_min,head_strikes_landed_per_min,head_strikes_attempts_per_min,body_strikes_landed_per_min,body_strikes_attempts_per_min,leg_strikes_landed_per_min,leg_strikes_attempts_per_min,distance_strikes_landed_per_min,distance_strikes_attempts_per_min,clinch_strikes_landed_per_min,clinch_strikes_attempts_per_min,ground_strikes_landed_per_min,ground_strikes_attempts_per_min,stance2,knockdowns2,sub_attempts2,reversals2,control2,takedowns_landed2,takedowns_attempts2,sig_strikes_landed2,sig_strikes_attempts2,total_strikes_landed2,total_strikes_attempts2,head_strikes_landed2,head_strikes_attempts2,body_strikes_landed2,body_strikes_attempts2,leg_strikes_landed2,leg_strikes_attempts2,distance_strikes_landed2,distance_strikes_attempts2,clinch_strikes_landed2,clinch_strikes_attempts2,ground_strikes_landed2,ground_strikes_attempts2,takedowns_accuracy2,total_strikes_accuracy2,sig_strikes_accuracy2,head_strikes_accuracy2,body_strikes_accuracy2,leg_strikes_accuracy2,distance_strikes_accuracy2,clinch_strikes_accuracy2,ground_strikes_accuracy2,takedowns_def2,sig_strikes_def2,total_strikes_def2,sub_attempts_per_min2,takedowns_landed_per_min2,takedowns_attempts_per_min2,sig_strikes_landed_per_min2,sig_strikes_attempts_per_min2,total_strikes_landed_per_min2,total_strikes_attempts_per_min2,head_strikes_landed_per_min2,head_strikes_attempts_per_min2,body_strikes_landed_per_min2,body_strikes_attempts_per_min2,leg_strikes_landed_per_min2,leg_strikes_attempts_per_min2,distance_strikes_landed_per_min2,distance_strikes_attempts_per_min2,clinch_strikes_landed_per_min2,clinch_strikes_attempts_per_min2,ground_strikes_landed_per_min2,ground_strikes_attempts_per_min2,year,FOTN,gender
6/23/2018,1,Ji Yeon Kim,Melinda Fabian,Women's Flyweight,Orthodox,,S-DEC,900,3,5:00,0,0,0,146,0,0,73,241,93,261,46,205,22,29,5,7,52,215,21,26,0,0,0,30.29045643,35.63218391,22.43902439,75.86206897,71.42857143,24.18604651,80.76923077,0,100,58.38150289,56.11111111,0,0,0,4.866666667,16.06666667,6.2,17.4,3.066666667,13.66666667,1.466666667,1.933333333,0.333333333,0.466666667,3.466666667,14.33333333,1.4,1.733333333,0,0,,0,0,0,2,0,0,72,173,79,180,39,127,11,18,22,28,66,154,6,19,0,0,0,43.88888889,41.61849711,30.70866142,61.11111111,78.57142857,42.85714286,31.57894737,0,100,69.70954357,64.36781609,0,0,0.066666667,4.8,11.53333333,5.266666667,12,2.6,8.466666667,0.733333333,1.2,1.466666667,1.866666667,4.4,10.26666667,4.4,1.266666667,0,0,2018,No,Women
6/23/2018,1,Yuta Sasaki,Jenel Lausa,Flyweight,Southpaw,Orthodox,SUB,544,2,4:04,0,1,0,411,5,7,25,56,34,66,18,46,6,8,1,2,6,17,4,5,15,34,71.42857143,44.64285714,51.51515152,39.13043478,75,50,35.29411765,80,44.11764706,100,50,43.75,0.110294118,0.551470588,0.772058824,2.757352941,6.176470588,3.75,7.279411765,1.985294118,5.073529412,0.661764706,0.882352941,0.110294118,0.220588235,0.661764706,1.875,0.441176471,0.551470588,1.654411765,3.75,Orthodox,0,0,0,12,0,0,7,14,9,16,4,10,2,3,1,1,5,12,0,0,2,2,0,56.25,50,40,66.66666667,100,41.66666667,0,100,28.57142857,55.35714286,48.48484848,0,0,0,0.772058824,1.544117647,0.992647059,1.764705882,0.441176471,1.102941176,0.220588235,0.330882353,0.110294118,0.110294118,0.551470588,1.323529412,0.551470588,0,0.220588235,0.220588235,2018,No,Men
6/23/2018,1,Matt Schnell,Naoki Inoue,Flyweight,Orthodox,Orthodox,S-DEC,900,3,5:00,0,0,0,0,0,1,71,183,79,192,43,141,5,12,23,30,68,177,3,6,0,0,0,38.79781421,41.14583333,30.4964539,41.66666667,76.66666667,38.4180791,50,0,100,75.51020408,69.81132075,0,0,0.066666667,4.733333333,12.2,5.266666667,12.8,2.866666667,9.4,0.333333333,0.8,1.533333333,2,4.533333333,11.8,0.2,0.4,0,0,Orthodox,0,0,0,37,0,0,48,196,64,212,35,172,2,4,11,20,42,190,6,6,0,0,0,30.18867925,24.48979592,20.34883721,50,55,22.10526316,100,0,100,61.20218579,58.85416667,0,0,0.066666667,3.2,13.06666667,4.266666667,14.13333333,2.333333333,11.46666667,0.133333333,0.266666667,0.733333333,1.333333333,2.8,12.66666667,2.8,0.4,0,0,2018,No,Men
6/23/2018,1,Yan Xiaonan,Viviane Pereira,Women's Strawweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,0,0,0,71,227,71,227,42,174,2,8,27,45,71,226,0,1,0,0,0,31.27753304,31.27753304,24.13793103,25,60,31.4159292,0,0,100,79.24528302,79.24528302,0,0,0,4.733333333,15.13333333,4.733333333,15.13333333,2.8,11.6,0.133333333,0.533333333,1.8,3,4.733333333,15.06666667,0,0.066666667,0,0,Orthodox,0,0,0,0,0,0,44,212,44,212,34,189,10,23,0,0,43,210,1,2,0,0,0,20.75471698,20.75471698,17.98941799,43.47826087,0,20.47619048,50,0,100,68.72246696,68.72246696,0,0,0,2.933333333,14.13333333,2.933333333,14.13333333,2.266666667,12.6,0.666666667,1.533333333,0,0,2.866666667,14,2.866666667,0.133333333,0,0,2018,No,Women
6/23/2018,1,Jake Matthews,Shinsho Anzai,Welterweight,Orthodox,Orthodox,SUB,164,1,2:44,0,1,0,60,1,1,12,19,18,25,9,16,3,3,0,0,5,8,5,8,2,3,100,63.15789474,72,56.25,100,0,62.5,62.5,66.66666667,100,80,53.84615385,0.365853659,0.365853659,0.365853659,4.390243902,6.951219512,6.585365854,9.146341463,3.292682927,5.853658537,1.097560976,1.097560976,0,0,1.829268293,2.926829268,1.829268293,2.926829268,0.731707317,1.097560976,Orthodox,0,0,0,56,0,0,1,5,6,13,0,4,1,1,0,0,0,4,1,1,0,0,0,46.15384615,20,0,100,0,0,100,0,0,36.84210526,28,0,0,0.365853659,0.365853659,1.829268293,2.195121951,4.756097561,0,1.463414634,0.365853659,0.365853659,0,0,0,1.463414634,0,0.365853659,0,0,2018,No,Men
6/23/2018,1,Song Kenan,Hector Aldana,Welterweight,Orthodox,Orthodox,KO/TKO,585,2,4:45,1,0,0,4,0,0,32,71,34,76,17,52,3,5,12,14,27,64,0,0,5,7,0,45.07042254,44.73684211,32.69230769,60,85.71428571,42.1875,0,71.42857143,0,56.66666667,55.43478261,0,0,0,3.282051282,7.282051282,3.487179487,7.794871795,1.743589744,5.333333333,0.307692308,0.512820513,1.230769231,1.435897436,2.769230769,6.564102564,0,0,0.512820513,0.717948718,Orthodox,0,0,0,11,2,2,39,90,41,92,17,59,6,10,16,21,38,89,0,0,1,1,100,44.56521739,43.33333333,28.81355932,60,76.19047619,42.69662921,0,100,100,54.92957746,55.26315789,0,0.205128205,0.205128205,4,9.230769231,4.205128205,9.435897436,1.743589744,6.051282051,0.615384615,1.025641026,1.641025641,2.153846154,3.897435897,9.128205128,3.897435897,0,0.102564103,0.102564103,2018,No,Men
6/23/2018,1,Shane Young,Rolando Dy,Featherweight,Orthodox,Orthodox,KO/TKO,580,2,4:40,0,0,0,104,1,5,104,215,116,230,74,183,20,22,10,10,89,191,15,24,0,0,20,48.37209302,50.43478261,40.43715847,90.90909091,100,46.59685864,62.5,0,100,62.5,62.09150327,0,0.103448276,0.517241379,10.75862069,22.24137931,12,23.79310345,7.655172414,18.93103448,2.068965517,2.275862069,1.034482759,1.034482759,9.206896552,19.75862069,1.551724138,2.482758621,0,0,Orthodox,0,0,0,0,0,0,57,152,58,153,41,131,13,18,3,3,49,140,8,12,0,0,0,37.90849673,37.5,31.29770992,72.22222222,100,35,66.66666667,0,80,51.62790698,49.56521739,0,0,0,5.896551724,15.72413793,6,15.82758621,4.24137931,13.55172414,1.344827586,1.862068966,0.310344828,0.310344828,5.068965517,14.48275862,5.068965517,1.24137931,0,0,2018,Yes,Men
6/23/2018,1,Song Yadong,Felipe Arantes,Bantamweight,Orthodox,Orthodox,KO/TKO,599,2,4:59,1,1,0,374,1,1,39,100,88,155,26,80,7,13,6,7,14,63,4,5,21,32,100,39,56.77419355,32.5,53.84615385,85.71428571,22.22222222,80,65.625,100,74.19354839,71.875,0.100166945,0.100166945,0.100166945,3.906510851,10.01669449,8.814691152,15.52587646,2.604340568,8.013355593,0.701168614,1.302170284,0.601001669,0.701168614,1.402337229,6.310517529,0.40066778,0.500834725,2.103505843,3.205342237,Orthodox,0,0,0,16,0,0,8,31,9,32,7,27,0,3,1,1,8,31,0,0,0,0,0,28.125,25.80645161,25.92592593,0,100,25.80645161,0,0,0,61,43.22580645,0,0,0.20033389,0.801335559,3.105175292,0.901502504,3.205342237,0.701168614,2.704507513,0,0.300500835,0.100166945,0.100166945,0.801335559,3.105175292,0.801335559,0,0,0,2018,No,Men
6/23/2018,1,Petr Yan,Teruto Ishihara,Bantamweight,Switch,Southpaw,KO/TKO,208,1,3:28,2,0,0,4,0,0,25,40,29,45,18,32,7,8,0,0,19,31,1,1,5,8,0,62.5,64.44444444,56.25,87.5,0,61.29032258,100,62.5,100,63.33333333,63.33333333,0,0,0,7.211538462,11.53846154,8.365384615,12.98076923,5.192307692,9.230769231,2.019230769,2.307692308,0,0,5.480769231,8.942307692,0.288461538,0.288461538,1.442307692,2.307692308,Southpaw,0,0,0,18,0,0,11,30,11,30,4,18,2,5,5,7,9,28,2,2,0,0,0,36.66666667,36.66666667,22.22222222,40,71.42857143,32.14285714,100,0,100,37.5,35.55555556,0,0,0.576923077,3.173076923,8.653846154,3.173076923,8.653846154,1.153846154,5.192307692,0.576923077,1.442307692,1.442307692,2.019230769,2.596153846,8.076923077,2.596153846,0.576923077,0,0,2018,No,Men
6/23/2018,1,Li Jingliang,Daichi Abe,Welterweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,0,0,0,96,206,96,206,32,111,13,23,51,72,95,205,1,1,0,0,0,46.60194175,46.60194175,28.82882883,56.52173913,70.83333333,46.34146341,100,0,100,70.77922078,70.77922078,0,0,0,6.4,13.73333333,6.4,13.73333333,2.133333333,7.4,0.866666667,1.533333333,3.4,4.8,6.333333333,13.66666667,0.066666667,0.066666667,0,0,Orthodox,0,0,0,0,0,0,45,154,45,154,24,123,1,6,20,25,45,153,0,1,0,0,0,29.22077922,29.22077922,19.51219512,16.66666667,80,29.41176471,0,0,100,53.39805825,53.39805825,0,0,0,3,10.26666667,3,10.26666667,1.6,8.2,0.066666667,0.4,1.333333333,1.666666667,3,10.2,3,0.066666667,0,0,2018,No,Men
6/23/2018,1,Jessica Eye,Jessica-Rose Clark,Women's Flyweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,125,1,2,67,225,74,232,38,182,23,35,6,8,60,217,0,0,7,8,50,29.77777778,31.89655172,20.87912088,65.71428571,75,27.64976959,0,87.5,100,63.30935252,63.30935252,0,0.066666667,0.133333333,4.466666667,15,4.933333333,15.46666667,2.533333333,12.13333333,1.533333333,2.333333333,0.4,0.533333333,4,14.46666667,0,0,0.466666667,0.533333333,Orthodox,0,0,0,2,0,0,51,139,51,139,30,111,13,18,8,10,46,132,4,5,1,2,0,36.69064748,36.69064748,27.02702703,72.22222222,80,34.84848485,80,50,50,70.22222222,68.10344828,0,0,0,3.4,9.266666667,3.4,9.266666667,2,7.4,0.866666667,1.2,0.533333333,0.666666667,3.066666667,8.8,3.066666667,0.333333333,0.066666667,0.133333333,2018,No,Women
6/23/2018,1,Ovince Saint Preux,Tyson Pedro,Light Heavyweight,Southpaw,Orthodox,SUB,174,1,2:54,0,1,0,34,0,1,7,12,13,18,5,9,2,3,0,0,4,8,0,0,3,4,0,58.33333333,72.22222222,55.55555556,66.66666667,0,50,0,75,100,25,23.07692308,0.344827586,0,0.344827586,2.413793103,4.137931034,4.482758621,6.206896552,1.724137931,3.103448276,0.689655172,1.034482759,0,0,1.379310345,2.75862069,0,0,1.034482759,1.379310345,Orthodox,1,1,0,79,0,0,9,12,10,13,5,6,3,4,1,2,6,8,3,4,0,0,0,76.92307692,75,83.33333333,75,50,75,75,0,100,41.66666667,27.77777778,0.344827586,0,1.379310345,3.103448276,4.137931034,3.448275862,4.482758621,1.724137931,2.068965517,1.034482759,1.379310345,0.344827586,0.689655172,2.068965517,2.75862069,2.068965517,1.379310345,0,0,2018,No,Men
6/23/2018,1,Leon Edwards,Donald Cerrone,Welterweight,Southpaw,Orthodox,U-DEC,1500,5,5:00,0,0,0,48,0,4,84,166,101,185,37,105,19,27,28,34,62,140,22,26,0,0,0,50.60240964,54.59459459,35.23809524,70.37037037,82.35294118,44.28571429,84.61538462,0,88.88888889,54.19847328,52.94117647,0,0,0.16,3.36,6.64,4.04,7.4,1.48,4.2,0.76,1.08,1.12,1.36,2.48,5.6,0.88,1.04,0,0,Orthodox,0,0,0,163,1,1,60,131,64,136,17,67,30,40,13,24,48,115,11,15,1,1,11.11111111,47.05882353,45.80152672,25.37313433,75,54.16666667,41.73913043,73.33333333,100,100,49.39759036,45.40540541,0,0.04,0.36,2.4,5.24,2.56,5.44,0.68,2.68,1.2,1.6,0.52,0.96,1.92,4.6,1.92,0.6,0.04,0.04,2018,No,Men
7/6/2018,1,Gerald Meerschaert,Oskar Piechota,Middleweight,Southpaw,Southpaw,SUB,595,2,4:55,0,2,1,150,3,4,51,104,98,159,43,95,6,7,2,2,9,43,20,28,22,33,75,49.03846154,61.63522013,45.26315789,85.71428571,100,20.93023256,71.42857143,66.66666667,0,56.60377358,50.79365079,0.201680672,0.302521008,0.403361345,5.142857143,10.48739496,9.882352941,16.03361345,4.336134454,9.579831933,0.605042017,0.705882353,0.201680672,0.201680672,0.907563025,4.336134454,2.016806723,2.823529412,2.218487395,3.327731092,Southpaw,1,2,0,201,1,1,23,53,31,63,17,46,3,4,3,3,18,42,3,7,2,4,100,49.20634921,43.39622642,36.95652174,75,100,42.85714286,42.85714286,50,25,50.96153846,38.36477987,0.201680672,0.100840336,0.100840336,2.319327731,5.344537815,3.12605042,6.352941176,1.714285714,4.638655462,0.302521008,0.403361345,0.302521008,0.302521008,1.81512605,4.235294118,1.81512605,0.705882353,0.201680672,0.403361345,2018,No,Men
7/6/2018,1,Steven Peterson,Matt Bessette,Featherweight,Orthodox,Orthodox,S-DEC,900,3,5:00,0,1,1,433,2,6,74,175,115,220,44,141,19,23,11,11,46,136,16,25,12,14,33.33333333,42.28571429,52.27272727,31.20567376,82.60869565,100,33.82352941,64,85.71428571,100,59.57446809,50.28248588,0.066666667,0.133333333,0.4,4.933333333,11.66666667,7.666666667,14.66666667,2.933333333,9.4,1.266666667,1.533333333,0.733333333,0.733333333,3.066666667,9.066666667,1.066666667,1.666666667,0.8,0.933333333,Orthodox,0,0,1,92,0,0,57,141,88,177,42,121,12,15,3,5,45,125,10,14,2,2,0,49.71751412,40.42553191,34.7107438,80,60,36,71.42857143,100,66.66666667,57.71428571,47.72727273,0,0,0.2,3.8,9.4,5.866666667,11.8,2.8,8.066666667,0.8,1,0.2,0.333333333,3,8.333333333,3,0.933333333,0.133333333,0.133333333,2018,No,Men
7/6/2018,1,Bryce Mitchell,Tyler Diamond,Featherweight,Southpaw,Orthodox,M-DEC,900,3,5:00,0,1,0,135,3,10,38,69,45,78,29,50,9,18,0,1,13,39,7,10,18,20,30,55.07246377,57.69230769,58,50,0,33.33333333,70,90,25,52.3364486,44.18604651,0.066666667,0.2,0.666666667,2.533333333,4.6,3,5.2,1.933333333,3.333333333,0.6,1.2,0,0.066666667,0.866666667,2.6,0.466666667,0.666666667,1.2,1.333333333,Orthodox,0,0,2,512,3,3,51,107,72,129,34,88,12,14,5,5,20,62,1,5,30,40,75,55.81395349,47.6635514,38.63636364,85.71428571,100,32.25806452,20,75,70,44.92753623,42.30769231,0,0.2,0.266666667,3.4,7.133333333,4.8,8.6,2.266666667,5.866666667,0.8,0.933333333,0.333333333,0.333333333,1.333333333,4.133333333,1.333333333,0.333333333,2,2.666666667,2018,No,Men
7/6/2018,1,John Gunther,Allan Zuniga,Lightweight,Orthodox,Orthodox,M-DEC,900,3,5:00,0,0,0,668,8,19,27,71,94,152,22,61,2,6,3,4,20,62,5,7,2,2,42.10526316,38.02816901,61.84210526,36.06557377,33.33333333,75,32.25806452,71.42857143,100,100,47.32142857,36.73469388,0,0.533333333,1.266666667,1.8,4.733333333,6.266666667,10.13333333,1.466666667,4.066666667,0.133333333,0.4,0.2,0.266666667,1.333333333,4.133333333,0.333333333,0.466666667,0.133333333,0.133333333,Orthodox,0,1,0,0,0,0,59,112,93,147,33,78,18,24,8,10,44,96,14,15,1,1,0,63.26530612,52.67857143,42.30769231,75,80,45.83333333,93.33333333,100,57.89473684,61.97183099,38.15789474,0.066666667,0,0,3.933333333,7.466666667,6.2,9.8,2.2,5.2,1.2,1.6,0.533333333,0.666666667,2.933333333,6.4,2.933333333,1,0.066666667,0.066666667,2018,No,Men
7/6/2018,1,Luis Pena,Richie Smullen,Lightweight,Southpaw,Orthodox,SUB,212,1,3:32,1,1,1,61,1,1,8,23,8,23,8,22,0,1,0,0,8,20,0,1,0,2,100,34.7826087,34.7826087,36.36363636,0,0,40,0,0,33.33333333,22.22222222,11.76470588,0.283018868,0.283018868,0.283018868,2.264150943,6.509433962,2.264150943,6.509433962,2.264150943,6.226415094,0,0.283018868,0,0,2.264150943,5.660377358,0,0.283018868,0,0.566037736,Orthodox,0,0,0,100,2,2,7,9,15,17,3,5,1,1,3,3,3,5,0,0,4,4,66.66666667,88.23529412,77.77777778,60,100,100,60,0,100,0,65.2173913,65.2173913,0,0.566037736,0.849056604,1.981132075,2.547169811,4.245283019,4.811320755,0.849056604,1.41509434,0.283018868,0.283018868,0.849056604,0.849056604,0.849056604,1.41509434,0.849056604,0,1.132075472,1.132075472,2018,No,Men
7/6/2018,1,Montana De La Rosa,Rachael Ostovich,Women's Flyweight,Orthodox,Orthodox,SUB,861,3,4:21,0,1,0,254,0,6,56,149,86,179,46,134,7,12,3,3,39,120,2,9,15,20,0,37.58389262,48.04469274,34.32835821,58.33333333,100,32.5,22.22222222,75,100,58.33333333,54.71698113,0.069686411,0,0.418118467,3.902439024,10.38327526,5.993031359,12.4738676,3.205574913,9.337979094,0.487804878,0.836236934,0.209059233,0.209059233,2.717770035,8.362369338,0.139372822,0.6271777,1.045296167,1.393728223,Orthodox,0,1,0,2,0,0,40,96,48,106,23,69,15,23,2,4,36,92,4,4,0,0,0,45.28301887,41.66666667,33.33333333,65.2173913,50,39.13043478,100,0,100,62.41610738,51.95530726,0.069686411,0,0,2.787456446,6.68989547,3.344947735,7.386759582,1.602787456,4.808362369,1.045296167,1.602787456,0.139372822,0.278745645,2.508710801,6.411149826,2.508710801,0.278745645,0,0,2018,No,Women
7/6/2018,1,Alessio Di Chirico,Julian Marquez,Middleweight,Orthodox,Orthodox,S-DEC,900,3,5:00,0,0,0,238,4,6,50,116,55,122,30,90,14,19,6,7,48,107,1,2,1,7,66.66666667,43.10344828,45.08196721,33.33333333,73.68421053,85.71428571,44.85981308,50,14.28571429,100,68.02721088,67.11409396,0,0.266666667,0.4,3.333333333,7.733333333,3.666666667,8.133333333,2,6,0.933333333,1.266666667,0.4,0.466666667,3.2,7.133333333,0.066666667,0.133333333,0.066666667,0.466666667,Orthodox,0,2,0,3,0,0,47,147,49,149,28,120,16,21,3,6,42,141,5,6,0,0,0,32.88590604,31.97278912,23.33333333,76.19047619,50,29.78723404,83.33333333,0,33.33333333,56.89655172,54.91803279,0.133333333,0,0.066666667,3.133333333,9.8,3.266666667,9.933333333,1.866666667,8,1.066666667,1.4,0.2,0.4,2.8,9.4,2.8,0.4,0,0,2018,No,Men
7/6/2018,1,Roxanne Modafferi,Barb Honchak,Women's Flyweight,Orthodox,Orthodox,KO/TKO,512,2,3:32,0,0,0,324,1,1,51,129,86,172,50,128,1,1,0,0,20,79,0,0,31,50,100,39.53488372,50,39.0625,100,0,25.3164557,0,62,100,70,70,0,0.1171875,0.1171875,5.9765625,15.1171875,10.078125,20.15625,5.859375,15,0.1171875,0.1171875,0,0,2.34375,9.2578125,0,0,3.6328125,5.859375,Orthodox,0,0,0,0,0,0,24,80,24,80,23,76,1,4,0,0,24,80,0,0,0,0,0,30,30,30.26315789,25,0,30,0,0,0,60.46511628,50,0,0,0.1171875,2.8125,9.375,2.8125,9.375,2.6953125,8.90625,0.1171875,0.46875,0,0,2.8125,9.375,2.8125,0,0,0,2018,No,Women
7/6/2018,1,Alex Caceres,Martin Bravo,Featherweight,Southpaw,Southpaw,S-DEC,900,3,5:00,0,0,0,43,0,1,82,159,86,163,60,134,20,23,2,2,78,147,4,9,0,3,0,51.57232704,52.7607362,44.7761194,86.95652174,100,53.06122449,44.44444444,0,66.66666667,66.94915254,59.62962963,0,0,0.066666667,5.466666667,10.6,5.733333333,10.86666667,4,8.933333333,1.333333333,1.533333333,0.133333333,0.133333333,5.2,9.8,0.266666667,0.6,0,0.2,Southpaw,0,0,0,221,3,3,78,236,109,270,61,204,10,17,7,15,66,210,7,16,5,10,33.33333333,40.37037037,33.05084746,29.90196078,58.82352941,46.66666667,31.42857143,43.75,50,100,48.42767296,47.2392638,0,0.2,0.6,5.2,15.73333333,7.266666667,18,4.066666667,13.6,0.666666667,1.133333333,0.466666667,1,4.4,14,4.4,1.066666667,0.333333333,0.666666667,2018,Yes,Men
7/6/2018,1,Brad Katona,Jay Cucciniello,Featherweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,499,2,7,71,111,117,167,42,74,8,13,21,24,50,81,0,0,21,30,28.57142857,63.96396396,70.05988024,56.75675676,61.53846154,87.5,61.72839506,0,70,100,78.125,73.52941176,0,0.133333333,0.466666667,4.733333333,7.4,7.8,11.13333333,2.8,4.933333333,0.533333333,0.866666667,1.4,1.6,3.333333333,5.4,0,0,1.4,2,Orthodox,0,0,0,0,0,0,14,64,18,68,8,55,5,8,1,1,13,60,1,3,0,1,0,26.47058824,21.875,14.54545455,62.5,100,21.66666667,33.33333333,0,71.42857143,36.03603604,29.94011976,0,0,0.066666667,0.933333333,4.266666667,1.2,4.533333333,0.533333333,3.666666667,0.333333333,0.533333333,0.066666667,0.066666667,0.866666667,4,0.866666667,0.2,0,0.066666667,2018,No,Men
7/6/2018,1,Michael Trizano,Joe Giannetti,Lightweight,Orthodox,Southpaw,S-DEC,900,3,5:00,0,1,0,339,0,0,42,71,86,116,9,26,7,18,26,27,40,67,0,0,2,4,0,59.15492958,74.13793103,34.61538462,38.88888889,96.2962963,59.70149254,0,50,83.33333333,61.33333333,43.51851852,0.066666667,0,0,2.8,4.733333333,5.733333333,7.733333333,0.6,1.733333333,0.466666667,1.2,1.733333333,1.8,2.666666667,4.466666667,0,0,0.133333333,0.266666667,Southpaw,0,0,0,171,1,1,29,75,61,108,3,43,11,17,15,15,27,69,2,4,0,2,16.66666667,56.48148148,38.66666667,6.976744186,64.70588235,100,39.13043478,50,0,100,40.84507042,25.86206897,0,0.066666667,0.4,1.933333333,5,4.066666667,7.2,0.2,2.866666667,0.733333333,1.133333333,1,1,1.8,4.6,1.8,0.266666667,0,0.133333333,2018,No,Men
7/6/2018,1,Israel Adesanya,Brad Tavares,Middleweight,Switch,Orthodox,U-DEC,1500,5,5:00,0,1,0,107,0,2,119,215,127,223,61,144,21,29,37,42,99,192,12,14,8,9,0,55.34883721,56.95067265,42.36111111,72.4137931,88.0952381,51.5625,85.71428571,88.88888889,91.66666667,77.01149425,74.58563536,0.04,0,0.08,4.76,8.6,5.08,8.92,2.44,5.76,0.84,1.16,1.48,1.68,3.96,7.68,0.48,0.56,0.32,0.36,Orthodox,0,0,0,126,1,1,40,174,46,181,34,163,3,8,3,3,37,164,1,8,2,2,8.333333333,25.41436464,22.98850575,20.85889571,37.5,100,22.56097561,12.5,100,100,44.65116279,43.04932735,0,0.04,0.48,1.6,6.96,1.84,7.24,1.36,6.52,0.12,0.32,0.12,0.12,1.48,6.56,1.48,0.32,0.08,0.08,2018,No,Men
7/7/2018,1,Emily Whitmire,Jamie Moyle,Women's Strawweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,295,1,2,53,183,111,264,33,159,9,13,11,11,40,164,2,4,11,15,50,28.96174863,42.04545455,20.75471698,69.23076923,100,24.3902439,50,73.33333333,100,57.26495726,49.66442953,0,0.066666667,0.133333333,3.533333333,12.2,7.4,17.6,2.2,10.6,0.6,0.866666667,0.733333333,0.733333333,2.666666667,10.93333333,0.133333333,0.266666667,0.733333333,1,Orthodox,0,0,0,38,0,0,50,117,75,149,24,81,13,22,13,14,47,110,1,4,2,3,0,50.33557047,42.73504274,29.62962963,59.09090909,92.85714286,42.72727273,25,66.66666667,50,71.03825137,57.95454545,0,0,0.2,3.333333333,7.8,5,9.933333333,1.6,5.4,0.866666667,1.466666667,0.866666667,0.933333333,3.133333333,7.333333333,3.133333333,0.266666667,0.133333333,0.2,2018,No,Women
7/7/2018,1,Dan Hooker,Gilbert Burns,Lightweight,Switch,Orthodox,KO/TKO,148,1,2:28,2,1,0,15,0,0,22,34,22,34,12,23,4,4,6,7,19,31,0,0,3,3,0,64.70588235,64.70588235,52.17391304,100,85.71428571,61.29032258,0,100,100,53.57142857,55.17241379,0.405405405,0,0,8.918918919,13.78378378,8.918918919,13.78378378,4.864864865,9.324324324,1.621621622,1.621621622,2.432432432,2.837837838,7.702702703,12.56756757,0,0,1.216216216,1.216216216,Orthodox,0,0,0,0,0,0,13,28,13,29,5,16,1,2,7,10,13,28,0,0,0,0,0,44.82758621,46.42857143,31.25,50,70,46.42857143,0,0,100,35.29411765,35.29411765,0,0,0.405405405,5.27027027,11.35135135,5.27027027,11.75675676,2.027027027,6.486486486,0.405405405,0.810810811,2.837837838,4.054054054,5.27027027,11.35135135,5.27027027,0,0,0,2018,No,Men
7/7/2018,1,Curtis Millender,Max Griffin,Welterweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,19,1,1,38,94,40,96,23,71,10,15,5,8,33,86,3,6,2,2,100,40.42553191,41.66666667,32.3943662,66.66666667,62.5,38.37209302,50,100,50,55.55555556,47.86324786,0,0.066666667,0.066666667,2.533333333,6.266666667,2.666666667,6.4,1.533333333,4.733333333,0.666666667,1,0.333333333,0.533333333,2.2,5.733333333,0.2,0.4,0.133333333,0.133333333,Orthodox,0,0,0,257,1,1,44,99,61,117,28,75,7,14,9,10,34,85,1,3,9,11,50,52.13675214,44.44444444,37.33333333,50,90,40,33.33333333,81.81818182,0,59.57446809,58.33333333,0,0.066666667,0.133333333,2.933333333,6.6,4.066666667,7.8,1.866666667,5,0.466666667,0.933333333,0.6,0.666666667,2.266666667,5.666666667,2.266666667,0.2,0.6,0.733333333,2018,No,Men
